order_id,order_date,customer_name,ciudad_cliente,product_name,category,manufacturer,quantity,unit_price_cop,ingreso_neto_item
898,2025-05-01,Valentina Rodríguez,Bucaramanga,ElectroNova Lite 6+,Wearables,Electro Nova,3,384376.0,1095471.5999999999
899,,Camilo Torres,Bucaramanga,BlueWave X 8S,Wearables,BlueWave,2,,
899,,Camilo Torres,Bucaramanga,TecnoPlus Lite 5S,Audio,TecnoPlus,1,2274684.0,1933481.4
899,,Camilo Torres,Bucaramanga,TecnoPlus Max 1,Telefonos,Tecno+,1,3603211.0,3062729.35
899,,Camilo Torres,Bucaramanga,NeoGadgets Max 2S,Audio,NeoGadgets,2,,
900,,Sara Martínez,Bogota,SmartGear Lite 8+,Audio,SmartGear,2,622.826,1121.0868
901,,Ana Díaz,Ibagué,SunDigital X 3,Accesorios,SunDigital,2,4581125.0,8704137.5
901,,Ana Díaz,Ibagué,ElectroNova Lite 8+,Wearables,ElectroNova,2,4303593.06,8607186.12
902,,Juan Rodríguez,Cali,QuantumX X 3S,Telefonos,QuantumX,3,2293514.0,6880542.0
902,,Juan Rodríguez,Cali,BlueWave Go 2S,Accesorios,BlueWave,1,3384331.0,3384331.0
902,,Juan Rodríguez,Cali,AlphaMobile Max 8+,Audio,Alpha Mobile,3,416.14,1248.42
902,,Juan Rodríguez,Cali,AlphaMobile Pro 4S,Audio,AlphaMobile,3,4941876.0,14825628.0
903,,Sofía Rodríguez,Bogota,QuantumX Lite 3+,Audio,QuantumX,3,,
903,,Sofía Rodríguez,Bogota,BlueWave Air 9+,Audio,BlueWave,1,,
903,,Sofía Rodríguez,Bogota,AlphaMobile Go 9+,Accesorios,AlphaMobile,1,1052897.53,1052897.53
904,,Sara Torres,Medellin,NeoGadgets Pro 8S,Tablets,NeoGadgets,1,682.109,579.79265
905,2025-06-26,Diana Gómez,Cali,NeoGadgets Air 4+,Telefonos,NeoGadgets,3,664.555,1993.665
906,,Jorge Torres,Pereira,SmartGear Max 8,Telefonos,SmartGear,3,380700.42,1142101.26
907,,Felipe Martínez,Bogota,QuantumX Lite 3+,Audio,QuantumX,3,,
907,,Felipe Martínez,Bogota,TecnoPlus Max 6,Telefonos,TecnoPlus,1,,
907,,Felipe Martínez,Bogota,MegaDevices Max 3,Audio,MegaDevices,1,,
908,,María López,Pereira,ElectroNova Lite 8S,Tablets,ElectroNova,1,2816593.0,2534933.7
908,,María López,Pereira,QuantumX Pro 5,Audio,QuantumX,1,1348529.38,1348529.38
908,,María López,Pereira,QuantumX Max 3,Tablets,QuantumX,1,1299813.0,1299813.0
908,,María López,Pereira,QuantumX X 4S,Audio,QuantumX,2,,
909,,Carlos Hernández,Medellin,NeoGadgets Go 6+,Wearables,NeoGadgets,1,3815690.0,3815690.0
909,,Carlos Hernández,Medellin,BlueWave Pro 5S,Tablets,BlueWave,2,,
909,,Carlos Hernández,Medellin,SunDigital X 7+,Audio,SunDigital,3,4340127.0,13020381.0
910,,Valentina Díaz,Cartagena,SmartGear Lite 7S,Audio,SmartGear,3,880653.0,2245665.15
911,,Felipe García,Cali,SmartGear Go 5+,Wearables,SmartGear,3,942638.8,2686520.58
912,,Valentina Pérez,Medellin,SmartGear Air 5S,Audio,SmartGear,3,2498312.0,6370695.6
912,,Valentina Pérez,Medellin,QuantumX Lite 8S,Tablets,QuantumX,3,3205747.0,8174654.85
912,,Valentina Pérez,Medellin,UrbanTech Go 9S,Audio,UrbanTech,1,3162270.0,2846043.0
913,, Paula García ,Cartagena,UrbanTech Pro 6,Accesorios,UrbanTech,2,,
913,, Paula García ,Cartagena,BlueWave X 3,Accesorios,BlueWave,2,2994597.0,5390274.600000001
913,, Paula García ,Cartagena,NeoGadgets Lite 2+,Accesorios,NeoGadgets,3,891919.0,2675757.0
913,, Paula García ,Cartagena,SunDigital Pro 8,Accesorios,SunDigital,1,3189864.0,2870877.6
914,,Paula López,Bogota,QuantumX Pro 2+,Telefonos,QuantumX,2,,
914,,Paula López,Bogota,SunDigital Go 6,Tablets,SunDigital,2,3909572.0,7819144.0
914,,Paula López,Bogota,BlueWave X 1S,Audio,BlueWave,1,2702286.0,2296943.1
914,,Paula López,Bogota,TecnoPlus Max 6,Telefonos,TecnoPlus,2,,
915,,Lucía Pérez,Manizales,TecnoPlus Lite 9S,Wearables,TecnoPlus,2,737726.63,1475453.26
915,,Lucía Pérez,Manizales,SunDigital Air 1+,Telefonos,SunDigital,2,3440466.0,5848792.2
915,,Lucía Pérez,Manizales,AlphaMobile X 5+,Telefonos,AlphaMobile,1,,
915,,Lucía Pérez,Manizales,AlphaMobile Go 3,Wearables,AlphaMobile,3,4313433.0,12940299.0
916,,Andrés Castro,Barranquila,SmartGear Pro 7,Tablets,Smart Gear,1,,
916,,Andrés Castro,Barranquila,TecnoPlus Go 1+,Telefonos,TecnoPlus,2,1970357.0,3940714.0
917,,Camilo Rodríguez,Medellin,BlueWave Max 9,Wearables,BlueWave,2,521205.0,1042410.0
917,,Camilo Rodríguez,Medellin,QuantumX Max 9+,Audio,QuantumX,2,2945109.0,5006685.3
917,,Camilo Rodríguez,Medellin,BlueWave Go 1S,Audio,BlueWave,1,2191835.91,2191835.91
917,,Camilo Rodríguez,Medellin,QuantumX X 2+,Wearables,QuantumX,1,3658773.0,3658773.0
918,,Jorge Rodríguez,Cali,TecnoPlus X 3,Tablets,TecnoPlus,2,1722358.0,3444716.0
918,,Jorge Rodríguez,Cali,SunDigital Air 1+,Telefonos,SunDigital,2,,
918,,Jorge Rodríguez,Cali,MegaDevices Max 7S,Telefonos,MegaDevices,1,3992732.0,3992732.0
918,,Jorge Rodríguez,Cali,TecnoPlus Max 1,Telefonos,Tecno+,3,3603211.0,10809633.0
919,,Andrés Flores,Bogotá,TecnoPlus Lite 5S,Audio,TecnoPlus,3,,
919,,Andrés Flores,Bogotá,NeoGadgets Lite 7+,Wearables,NeoGadgets,2,,
919,,Andrés Flores,Bogotá,UrbanTech Go 1S,Accesorios,UrbanTech,2,3597851.0,7195702.0
920,,Diana Ramírez,Cali,SmartGear Air 5S,Audio,SmartGear,3,2498312.0,7120189.199999999
920,,Diana Ramírez,Cali,SmartGear Lite 8+,Audio,SmartGear,2,622826.0,1121086.8
920,,Diana Ramírez,Cali,SunDigital Lite 4S,Tablets,SunDigital,2,,
921,,Valentina Pérez,Manizales,QuantumX X 5,Accesorios,QuantumX,1,281530.0,267453.5
921,,Valentina Pérez,Manizales,BlueWave Pro 5S,Tablets,BlueWave,3,2685565.0,7653860.25
922,,Diana Ramírez,Cali,MegaDevices Pro 8,Tablets,MegaDevices,3,4573422.0,13034252.7
923,,María Ramírez,Bucaramanga,UrbanTech X 8,Telefonos,UrbanTech,2,1934925.0,3869850.0
923,,María Ramírez,Bucaramanga,BlueWave Air 7S,Telefonos,BlueWave,2,959346.0,1918692.0
924,,Paula Hernández,Pereira,NeoGadgets Go 6+,Wearables,NeoGadgets,2,3815690.0,7631380.0
924,,Paula Hernández,Pereira,BlueWave Max 9S,Telefonos,BlueWave,2,2391470.0,4782940.0
925,,Andrés Rodríguez,Medellín,BlueWave Lite 9+,Wearables,BlueWave,2,1947159.0,3310170.3
926,,Diana Rodríguez,Pereira,SunDigital Lite 4S,Tablets,SunDigital,2,,
926,,Diana Rodríguez,Pereira,AlphaMobile Air 4+,Audio,AlphaMobile,1,,
926,,Diana Rodríguez,Pereira,TecnoPlus X 3+,Tablets,TecnoPlus,1,,
927,, Lucía Castro ,Barranquila,AlphaMobile Go 8,Accesorios,AlphaMobile,3,2421613.0,7264839.0
927,, Lucía Castro ,Barranquila,MegaDevices Max 7S,Telefonos,MegaDevices,3,,
927,, Lucía Castro ,Barranquila,SmartGear Go 5+,Wearables,SmartGear,2,942.638,1885.276
927,, Lucía Castro ,Barranquila,BlueWave Air 1+,Wearables,BlueWave,2,,
928,,Carlos Hernández,Cartagena,TecnoPlus Max 1,Wearables,Tecno+,1,,
929,2024-08-10,Jorge Martínez,Cali,NeoGadgets Max 3+,Tablets,NeoGadgets,3,1332108.0,3796507.8
930,,Sara Pérez,Manizales,ElectroNova Lite 8+,Wearables,ElectroNova,3,,
930,,Sara Pérez,Manizales,NeoGadgets Air 4+,Tablets,NeoGadgets,1,625.543,562.9887
930,,Sara Pérez,Manizales,TecnoPlus X 3,Tablets,TecnoPlus,1,1722358.0,1464004.3
931,2025-06-17,Sara Castro,Bogota,AlphaMobile Go 8,Accesorios,AlphaMobile,3,2421613.0,7264839.0
931,2025-06-17,Sara Castro,Bogota,SmartGear X 7+,Wearables,SmartGear,1,4530553.0,4530553.0
932,2023-08-24,Juan Pérez,Bucaramanga,AlphaMobile Go 5S,Wearables,AlphaMobile,3,,
932,2023-08-24,Juan Pérez,Bucaramanga,SunDigital Pro 6S,Tablets,SunDigital,3,4139865.0,11798615.25
932,2023-08-24,Juan Pérez,Bucaramanga,ElectroNova Air 7+,Tablets,ElectroNova,3,3704719.42,10558450.347
932,2023-08-24,Juan Pérez,Bucaramanga,SmartGear Air 6+,Tablets,SmartGear,3,1158636.0,3475908.0
933,,Jorge Ramírez,Cartagena,QuantumX X 2+,Wearables,QuantumX,1,3658773.0,3109957.05
933,,Jorge Ramírez,Cartagena,SmartGear Max 9,Wearables,SmartGear,3,352225.0,951007.5
934,,Lucía Pérez,Manizales,UrbanTech Go 1,Telefonos,UrbanTech,1,1240130.0,1116117.0
934,,Lucía Pérez,Manizales,UrbanTech Lite 8,Audio,UrbanTech,2,955649.28,1911298.56
935,,Ana Díaz,Ibagué,TecnoPlus Pro 7+,Accesorios,TecnoPlus,3,2456806.0,7370418.0
935,,Ana Díaz,Ibagué,ElectroNova Max 5+,Wearables,ElectroNova,1,1353991.0,1353991.0
935,,Ana Díaz,Ibagué,TecnoPlus Lite 9S,Wearables,TecnoPlus,3,737726.0,2213178.0
935,,Ana Díaz,Ibagué,SmartGear Pro 6S,Accesorios,SmartGear,1,627063.87,627063.87
936,2023-03-11,Jorge Martínez,Medellín,QuantumX Lite 2S,Telefonos,QuantumX,2,2945519.0,5891038.0
936,2023-03-11,Jorge Martínez,Medellín,UrbanTech X 7S,Tablets,UrbanTech,1,,
937,,Felipe Flores,Bucaramanga,ElectroNova Max 7S,Accesorios,Electro Nova,3,,
937,,Felipe Flores,Bucaramanga,SunDigital Max 6+,Tablets,SunDigital,2,806093.0,1612186.0
938,,Jorge Martínez,Cali,AlphaMobile Go 9+,Accesorios,AlphaMobile,3,1052897.0,2684887.35
938,,Jorge Martínez,Cali,NeoGadgets Air 3,Audio,NeoGadgets,3,4268214.0,11524177.8
938,,Jorge Martínez,Cali,ElectroNova Lite 6+,Wearables,Electro Nova,2,384376.0,768752.0
938,,Jorge Martínez,Cali,QuantumX X 7+,Wearables,QuantumX,1,3020969.0,3020969.0
939,2024-01-09,Sara Pérez,Villavicencio,TecnoPlus Max 4+,Tablets,Tecno+,3,174657.26,445376.01300000004
939,2024-01-09,Sara Pérez,Villavicencio,MegaDevices X 2+,Audio,MegaDevices,1,1647274.0,1482546.6
939,2024-01-09,Sara Pérez,Villavicencio,AlphaMobile Go 8,Accesorios,AlphaMobile,2,,
940,,Lucía Martínez,Villavicencio,SmartGear Go 5+,Wearables,SmartGear,2,942.638,1885.276
941,,Camilo López,Cartagena,QuantumX Max 5+,Telefonos,QuantumX,2,,
941,,Camilo López,Cartagena,BlueWave Air 7S,Telefonos,BlueWave,3,959.346,2878.038
941,,Camilo López,Cartagena,AlphaMobile Go 9+,Accesorios,AlphaMobile,2,1052897.0,2000504.2999999998
942,,Diana Pérez,Bucaramanga,ElectroNova Air 7+,Tablets,ElectroNova,1,,
943,,Carlos García,Manizales,BlueWave Lite 5+,Tablets,BlueWave,2,,
944,2023-09-13,Sara Pérez,Manizales,SmartGear Air 6+,Tablets,SmartGear,3,,
944,2023-09-13,Sara Pérez,Manizales,ElectroNova Lite 6+,Wearables,Electro Nova,2,384376.0,768752.0
944,2023-09-13,Sara Pérez,Manizales,AlphaMobile Lite 4,Audio,AlphaMobile,1,,
944,2023-09-13,Sara Pérez,Manizales,TecnoPlus Pro 3+,Telefonos,TecnoPlus,1,,
945,,Paula Ramírez,Barranquila,NeoGadgets Max 9,Tablets,NeoGadgets,1,1378572.0,1378572.0
945,,Paula Ramírez,Barranquila,UrbanTech X 6+,Telefonos,UrbanTech,1,3906698.0,3906698.0
945,,Paula Ramírez,Barranquila,QuantumX Lite 1,Telefonos,QuantumX,3,2769218.0,8307654.0
945,,Paula Ramírez,Barranquila,UrbanTech Lite 2S,Wearables,UrbanTech,2,357837.0,644106.6
946,,Juan Rodríguez,Cali,MegaDevices Lite 8,Telefonos,MegaDevices,3,598140.0,1525257.0
947,2023-08-04,Sara Torres,Barranquila,TecnoPlus Pro 8,Telefonos,TecnoPlus,2,3645464.94,6926383.386
947,2023-08-04,Sara Torres,Barranquila,SunDigital Go 6,Tablets,SunDigital,2,3909572.0,7819144.0
947,2023-08-04,Sara Torres,Barranquila,TecnoPlus Lite 9S,Wearables,TecnoPlus,1,737726.29,663953.6610000001
947,2023-08-04,Sara Torres,Barranquila,AlphaMobile Go 9+,Accesorios,AlphaMobile,1,1052897.0,894962.45
948,,Luis Rodríguez,Bucaramanga,MegaDevices Air 7+,Accesorios,MegaDevices,1,,
948,,Luis Rodríguez,Bucaramanga,SunDigital Go 6,Tablets,SunDigital,3,3909572.0,11142280.2
948,,Luis Rodríguez,Bucaramanga,SunDigital Lite 1+,Telefonos,SunDigital,1,2011440.0,1709724.0
949,,Camilo García,Villavicencio,SunDigital Pro 9S,Audio,SunDigital,2,1271127.0,2542254.0
949,,Camilo García,Villavicencio,SunDigital Pro 6S,Tablets,SunDigital,3,,
949,,Camilo García,Villavicencio,MegaDevices Lite 1,Audio,MegaDevices,2,1843042.0,3501779.8
950,,María Flores,Barranquila,TecnoPlus Lite 9S,Wearables,TecnoPlus,2,737726.0,1254134.2
950,,María Flores,Barranquila,BlueWave Pro 8+,Wearables,BlueWave,3,387.487,1162.461
951,,Paula Díaz,Cali,UrbanTech Lite 5,Audio,UrbanTech,3,3758135.0,10710684.75
951,,Paula Díaz,Cali,UrbanTech Lite 1,Audio,UrbanTech,3,1325951.0,3580067.7
952,,Paula Díaz,Cali,SunDigital Lite 1+,Telefonos,SunDigital,3,,
952,,Paula Díaz,Cali,TecnoPlus Pro 3+,Telefonos,TecnoPlus,2,3616384.0,6509491.2
952,,Paula Díaz,Cali,SmartGear Go 8+,Accesorios,SmartGear,3,1405447.0,4216341.0
953,,Sara Pérez,Villavicencio,QuantumX Lite 8S,Telefonos,QuantumX,1,583163.0,495688.55
953,,Sara Pérez,Villavicencio,BlueWave X 1+,Tablets,BlueWave,2,4167788.0,8335576.0
954,,Paula Flores,Bogotá,UrbanTech Go 1S,Accesorios,UrbanTech,3,,
954,,Paula Flores,Bogotá,QuantumX Max 3,Tablets,QuantumX,3,1299813.0,3314523.15
955,,Andrés Rodríguez,Villavicencio,TecnoPlus Pro 3+,Telefonos,TecnoPlus,3,3616384.0,9221779.2
955,,Andrés Rodríguez,Villavicencio,NeoGadgets Go 5,Telefonos,NeoGadgets,2,,
955,,Andrés Rodríguez,Villavicencio,MegaDevices Air 9,Wearables,MegaDevices,3,,
955,,Andrés Rodríguez,Villavicencio,SmartGear Max 7+,Wearables,Smart Gear,3,,
956,,Diana Gómez,Ibagué,AlphaMobile Go 4S,Accesorios,AlphaMobile,3,,
957,,María López,Pereira,ElectroNova Max 5+,Wearables,ElectroNova,1,,
957,,María López,Pereira,MegaDevices Max 1S,Wearables,MegaDevices,3,3229192.0,9687576.0
957,,María López,Pereira,TecnoPlus Max 4+,Tablets,Tecno+,1,174.657,174.657
958,2024-04-14,Carlos Rodríguez,Cartagena,QuantumX Lite 2S,Telefonos,QuantumX,2,,
959,,Camilo Gómez,Bogotá,ElectroNova Go 4+,Audio,ElectroNova,2,819012.0,1556122.7999999998
959,,Camilo Gómez,Bogotá,ElectroNova Go 2S,Audio,ElectroNova,2,875800.0,1751600.0
959,,Camilo Gómez,Bogotá,SunDigital Air 5+,Tablets,SunDigital,2,1644942.0,3125389.8
960,2025-04-08,Ana Rodríguez,Cartagena,ElectroNova Air 4+,Wearables,ElectroNova,2,3541120.0,7082240.0
960,2025-04-08,Ana Rodríguez,Cartagena,ElectroNova Lite 9,Tablets,ElectroNova,2,,
960,2025-04-08,Ana Rodríguez,Cartagena,NeoGadgets Lite 9S,Wearables,NeoGadgets,2,2777853.0,5277920.7
961,,Paula Pérez,Ibagué,AlphaMobile X 5,Accesorios,AlphaMobile,2,3739918.0,7479836.0
962,,Camilo Gómez,Ibagué,BlueWave Air 9+,Audio,BlueWave,2,,
963,,Valentina Pérez,Ibagué,UrbanTech Lite 2S,Wearables,UrbanTech,3,357.837,1019.8354499999999
963,,Valentina Pérez,Ibagué,AlphaMobile Pro 3,Accesorios,Alpha Mobile,1,1934422.0,1934422.0
964,2023-10-27,Andrés Flores,Bogotá,MegaDevices X 2S,Audio,MegaDevices,2,3809560.0,7619120.0
964,2023-10-27,Andrés Flores,Bogotá,ElectroNova Lite 9,Tablets,ElectroNova,3,3459366.11,9340288.497
965,,Ana Díaz,Ibagué,SmartGear Air 6+,Tablets,SmartGear,1,1158636.0,1100704.2
965,,Ana Díaz,Ibagué,QuantumX Lite 2S,Telefonos,QuantumX,2,,
965,,Ana Díaz,Ibagué,SunDigital X 7S,Wearables,SunDigital,1,,
965,,Ana Díaz,Ibagué,QuantumX Lite 8S,Tablets,QuantumX,3,3205747.0,9617241.0
966,,Jorge Hernández,Bucaramanga,TecnoPlus Max 4+,Wearables,TecnoPlus,1,4216850.0,4006007.5
966,,Jorge Hernández,Bucaramanga,NeoGadgets X 4S,Audio,NeoGadgets,3,3758108.0,9583175.4
967,,Sara Hernández,Bucaramanga,BlueWave Pro 8+,Wearables,BlueWave,1,387487.0,329363.95
967,,Sara Hernández,Bucaramanga,AlphaMobile X 5+,Telefonos,AlphaMobile,2,,
967,,Sara Hernández,Bucaramanga,SmartGear Air 6,Telefonos,Smart Gear,1,,
967,,Sara Hernández,Bucaramanga,NeoGadgets Max 9,Tablets,NeoGadgets,1,,
968,,Sara Castro,Bogota,NeoGadgets Air 4+,Tablets,NeoGadgets,3,625.543,1688.9660999999999
969,,Juan Rodríguez,Cali,SmartGear Air 6+,Tablets,SmartGear,1,1158636.0,1158636.0
969,,Juan Rodríguez,Cali,BlueWave X 8+,Audio,BlueWave,1,2145528.29,2145528.29
969,,Juan Rodríguez,Cali,NeoGadgets Go 5,Telefonos,NeoGadgets,3,2019395.0,6058185.0
969,,Juan Rodríguez,Cali,TecnoPlus Max 6,Telefonos,TecnoPlus,2,,
970,2024-04-18,Juan Hernández,Villavicencio,TecnoPlus Pro 8,Telefonos,TecnoPlus,3,3645464.0,10936392.0
970,2024-04-18,Juan Hernández,Villavicencio,AlphaMobile Go 4S,Accesorios,AlphaMobile,2,,
971,,Diana Flores,Bogota,QuantumX Go 2+,Accesorios,QuantumX,1,1906962.51,1716266.259
971,,Diana Flores,Bogota,SunDigital X 7+,Audio,SunDigital,1,,
971,,Diana Flores,Bogota,AlphaMobile Lite 3S,Tablets,AlphaMobile,1,,
971,,Diana Flores,Bogota,SunDigital X 7S,Wearables,SunDigital,2,3058774.0,6117548.0
972,,Sara Torres,Medellin,BlueWave X 4S,Tablets,BlueWave,3,,
972,,Sara Torres,Medellin,SunDigital Air 2,Accesorios,SunDigital,1,2771120.0,2771120.0
972,,Sara Torres,Medellin,SunDigital X 7S,Wearables,SunDigital,1,,
973,,Andrés Castro,Pereira,TecnoPlus Max 6,Telefonos,TecnoPlus,1,4554433.65,4554433.65
973,,Andrés Castro,Pereira,SmartGear Max 8,Accesorios,SmartGear,2,4824854.51,8684738.118
974,2024-02-28,Luis Ramírez,Villavicencio,MegaDevices Go 2S,Audio,MegaDevices,2,3539574.0,6371233.2
975,,Paula Flores,Cartagena,QuantumX Go 2+,Accesorios,QuantumX,2,,
975,,Paula Flores,Cartagena,QuantumX Pro 5,Accesorios,QuantumX,1,918946.0,872998.7
976,,Sara Pérez,Villavicencio,UrbanTech X 5+,Tablets,UrbanTech,2,,
976,,Sara Pérez,Villavicencio,UrbanTech X 7,Wearables,UrbanTech,1,3118343.03,2650591.5755
976,,Sara Pérez,Villavicencio,AlphaMobile Max 9+,Tablets,AlphaMobile,1,4111752.0,3906164.4
976,,Sara Pérez,Villavicencio,UrbanTech X 6+,Telefonos,UrbanTech,3,,
977,,Paula Díaz,Cali,NeoGadgets Lite 2+,Accesorios,NeoGadgets,3,891919.0,2675757.0
977,,Paula Díaz,Cali,UrbanTech X 8,Telefonos,UrbanTech,2,,
977,,Paula Díaz,Cali,SmartGear Max 3,Tablets,SmartGear,3,,
977,,Paula Díaz,Cali,TecnoPlus Max 4+,Wearables,TecnoPlus,3,4216850.0,12650550.0
978,,Jorge Ramírez,Barranquilla,AlphaMobile Lite 4,Audio,AlphaMobile,3,4197136.0,11332267.200000001
978,,Jorge Ramírez,Barranquilla,TecnoPlus Pro 3+,Telefonos,TecnoPlus,2,3616384.0,7232768.0
978,,Jorge Ramírez,Barranquilla,BlueWave Air 1+,Wearables,BlueWave,2,2367508.0,4261514.4
979,,Camilo Gómez,Ibagué,NeoGadgets Go 6+,Wearables,NeoGadgets,3,,
979,,Camilo Gómez,Ibagué,TecnoPlus Go 1+,Telefonos,TecnoPlus,3,1970357.94,5024412.747
979,,Camilo Gómez,Ibagué,ElectroNova Lite 6+,Wearables,Electro Nova,1,384376.0,384376.0
980,,Sofía Pérez,Villavicencio,UrbanTech Max 1S,Accesorios,UrbanTech,2,4309212.0,8618424.0
980,,Sofía Pérez,Villavicencio,TecnoPlus Max 4+,Tablets,Tecno+,3,174657.0,523971.0
980,,Sofía Pérez,Villavicencio,SmartGear Pro 7,Tablets,Smart Gear,2,,
981,,Jorge Díaz,Cali,MegaDevices Lite 1,Audio,MegaDevices,3,1843042.0,5529126.0
981,,Jorge Díaz,Cali,UrbanTech Air 5+,Wearables,UrbanTech,1,3976287.0,3379843.9499999997
982,,Felipe Gómez,Pereira,BlueWave Max 1+,Telefonos,BlueWave,1,,
982,,Felipe Gómez,Pereira,ElectroNova X 3S,Accesorios,ElectroNova,3,,
983,,Sofía Rodríguez,Medellin,NeoGadgets Max 4,Telefonos,NeoGadgets,2,474283.13,948566.26
983,,Sofía Rodríguez,Medellin,SmartGear Pro 5,Tablets,SmartGear,2,912386.0,1733533.4
983,,Sofía Rodríguez,Medellin,SmartGear Max 7+,Wearables,Smart Gear,3,4824000.0,14472000.0
983,,Sofía Rodríguez,Medellin,UrbanTech Lite 2S,Wearables,UrbanTech,3,357837.29,1019836.2764999998
984,,Paula Pérez,Ibagué,BlueWave Pro 7+,Wearables,BlueWave,3,1117767.0,3185635.9499999997
984,,Paula Pérez,Ibagué,QuantumX Air 4S,Telefonos,QuantumX,1,4501035.0,4501035.0
984,,Paula Pérez,Ibagué,BlueWave X 9+,Telefonos,BlueWave,1,3707915.0,3707915.0
984,,Paula Pérez,Ibagué,UrbanTech Lite 1,Audio,UrbanTech,2,1325951.0,2519306.9
985,2025-06-12,María Pérez,Cartagena,ElectroNova Air 7+,Tablets,ElectroNova,2,3704719.0,7038966.1
986,,Ana Díaz,Ibagué,SunDigital Pro 9S,Audio,SunDigital,1,1271127.0,1271127.0
987,,Luis Hernández,Manizales,AlphaMobile Max 9+,Tablets,AlphaMobile,1,,
987,,Luis Hernández,Manizales,UrbanTech Lite 2S,Wearables,UrbanTech,3,357837.98,1073513.94
988,,Valentina Flores,Pereira,TecnoPlus Max 1,Wearables,Tecno+,1,,
988,,Valentina Flores,Pereira,ElectroNova Pro 6,Tablets,ElectroNova,3,2535095.0,6844756.5
989,,Ana Martínez,Cali,MegaDevices Max 9+,Wearables,MegaDevices,1,1435185.0,1435185.0
989,,Ana Martínez,Cali,MegaDevices X 2+,Audio,MegaDevices,2,1647274.13,3294548.26
989,,Ana Martínez,Cali,ElectroNova Lite 9,Tablets,ElectroNova,3,3459366.0,9340288.200000001
990,,Carlos Rodríguez,Cartagena,ElectroNova Air 2+,Tablets,ElectroNova,1,624.798,624.798
991,,Paula Díaz,Cali,BlueWave Max 1+,Telefonos,BlueWave,1,3370259.06,3370259.06
991,,Paula Díaz,Cali,TecnoPlus Air 4S,Accesorios,TecnoPlus,1,644394.0,547734.9
991,,Paula Díaz,Cali,NeoGadgets Go 5,Audio,NeoGadgets,2,,
992,,María Castro,Bucaramanga,TecnoPlus Lite 9S,Wearables,TecnoPlus,2,737.726,1475.452
992,,María Castro,Bucaramanga,ElectroNova Air 3,Audio,ElectroNova,3,630596.0,1797198.5999999999
992,,María Castro,Bucaramanga,TecnoPlus X 4,Wearables,Tecno+,3,173.797,495.3214499999999
992,,María Castro,Bucaramanga,MegaDevices Max 4,Accesorios,MegaDevices,1,2622140.17,2359926.153
993,,Andrés Rodríguez,Villavicencio,MegaDevices Lite 3,Telefonos,MegaDevices,1,1259263.0,1196299.8499999999
993,,Andrés Rodríguez,Villavicencio,MegaDevices Air 7S,Audio,MegaDevices,3,,
993,,Andrés Rodríguez,Villavicencio,BlueWave Max 9S,Telefonos,BlueWave,2,2391470.0,4543793.0
994,,Ana Rodríguez,Cali,SunDigital Air 8S,Tablets,SunDigital,2,,
994,,Ana Rodríguez,Cali,SmartGear Max 3,Tablets,SmartGear,1,4581655.0,4581655.0
995,,Diana Castro,Medellin,MegaDevices Lite 8,Telefonos,MegaDevices,1,598140.94,508419.79899999994
995,,Diana Castro,Medellin,NeoGadgets Pro 8S,Tablets,NeoGadgets,3,682109.0,2046327.0
995,,Diana Castro,Medellin,NeoGadgets Go 6,Wearables,NeoGadgets,3,561.349,1431.43995
995,,Diana Castro,Medellin,AlphaMobile Pro 3,Accesorios,Alpha Mobile,1,,
996,,Valentina Pérez,Barranquila,NeoGadgets Lite 7+,Wearables,NeoGadgets,2,4105871.0,8211742.0
996,,Valentina Pérez,Barranquila,ElectroNova Pro 9,Tablets,ElectroNova,2,2062134.0,4124268.0
996,,Valentina Pérez,Barranquila,NeoGadgets Lite 2+,Accesorios,NeoGadgets,2,891919.0,1783838.0
996,,Valentina Pérez,Barranquila,NeoGadgets Max 2S,Audio,NeoGadgets,2,,
997,,Valentina Gómez,Bogota,AlphaMobile Air 4+,Audio,AlphaMobile,1,1055681.32,1002897.254
997,,Valentina Gómez,Bogota,TecnoPlus Max 6,Telefonos,TecnoPlus,2,4554433.86,9108867.72
998,2025-02-26,Jorge Torres,Villavicencio,SmartGear Go 8,Accesorios,SmartGear,1,3725184.0,3352665.6
998,2025-02-26,Jorge Torres,Villavicencio,ElectroNova Go 4+,Audio,ElectroNova,2,819012.69,1556124.1109999998
998,2025-02-26,Jorge Torres,Villavicencio,SmartGear Max 7+,Wearables,Smart Gear,1,4824000.0,4824000.0
999,,Carlos Pérez,Ibagué,QuantumX Go 1,Accesorios,QuantumX,1,3892339.0,3503105.1
999,,Carlos Pérez,Ibagué,AlphaMobile Go 4S,Accesorios,AlphaMobile,1,,
999,,Carlos Pérez,Ibagué,ElectroNova Air 4+,Wearables,ElectroNova,1,3541120.0,3187008.0
1000,,Andrés Gómez,Cali,ElectroNova Pro 9,Tablets,ElectroNova,1,2062134.0,2062134.0
1000,,Andrés Gómez,Cali,TecnoPlus Air 5,Tablets,TecnoPlus,3,1301560.0,3318978.0
1001,2023-03-28,Sara Pérez,Barranquila,BlueWave Air 9,Accesorios,BlueWave,2,919.064,1654.3152
1002,2023-02-18,Luis López,Pereira,UrbanTech Lite 5,Audio,UrbanTech,1,,
1002,2023-02-18,Luis López,Pereira,NeoGadgets Go 6,Wearables,NeoGadgets,3,561349.0,1684047.0
